country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","25-06-2025 22:00:00",21.606865,85.510538,OZONE,11,82,29
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","25-06-2025 22:00:00",20.9360711,85.1707021,NO2,31,52,40
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","25-06-2025 22:00:00",21.941841,86.728318,SO2,5,16,12
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","25-06-2025 22:00:00",21.941841,86.728318,CO,19,79,60
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","25-06-2025 22:00:00",20.832874,85.104082,SO2,3,112,34
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","25-06-2025 22:00:00",25.344694,72.626208,CO,10,29,22
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","25-06-2025 22:00:00",24.588397,76.172782,PM10,24,74,38
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","25-06-2025 22:00:00",24.588397,76.172782,SO2,20,33,23
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","25-06-2025 22:00:00",28.108988,75.386577,PM2.5,12,60,30
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","25-06-2025 22:00:00",28.108988,75.386577,PM10,43,110,69
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","25-06-2025 22:00:00",28.108988,75.386577,SO2,1,3,2
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","25-06-2025 22:00:00",26.268249,73.0193853,PM2.5,30,104,59
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","25-06-2025 22:00:00",26.268249,73.0193853,PM10,45,186,84
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","25-06-2025 22:00:00",26.268249,73.0193853,NO2,10,30,22
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","25-06-2025 22:00:00",26.268249,73.0193853,NH3,1,12,6
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","25-06-2025 22:00:00",26.295810,73.082283,NO2,10,17,12
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","25-06-2025 22:00:00",27.554793,76.611536,PM2.5,18,120,37
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","25-06-2025 22:00:00",27.554793,76.611536,PM10,38,86,54
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","25-06-2025 22:00:00",23.555190,74.440010,PM2.5,8,58,32
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","25-06-2025 22:00:00",23.555190,74.440010,PM10,6,77,41
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","25-06-2025 22:00:00",23.555190,74.440010,SO2,4,6,5
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","25-06-2025 22:00:00",25.106006,76.469948,SO2,3,6,5
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","25-06-2025 22:00:00",25.747299,71.393989,NO2,1,20,7
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","25-06-2025 22:00:00",25.747299,71.393989,NH3,2,9,4
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","25-06-2025 22:00:00",25.747299,71.393989,SO2,4,7,6
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","25-06-2025 22:00:00",25.747299,71.393989,CO,9,26,20
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","25-06-2025 22:00:00",25.747299,71.393989,OZONE,28,63,44
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","25-06-2025 22:00:00",27.215415,77.50873,PM10,25,78,44
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","25-06-2025 22:00:00",27.215415,77.50873,CO,16,32,23
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","25-06-2025 22:00:00",25.339605,74.618883,PM10,11,500,64
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","25-06-2025 22:00:00",25.339605,74.618883,SO2,3,9,5
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","25-06-2025 22:00:00",28.207266,76.829265,PM2.5,31,203,76
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","25-06-2025 22:00:00",28.207266,76.829265,SO2,4,8,5
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","25-06-2025 22:00:00",28.018792,73.292658,PM2.5,NA,NA,NA
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","25-06-2025 22:00:00",28.018792,73.292658,SO2,NA,NA,NA
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","25-06-2025 22:00:00",28.018792,73.292658,CO,25,104,68
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","25-06-2025 22:00:00",28.018792,73.292658,OZONE,2,62,33
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","25-06-2025 22:00:00",24.892047,74.623527,NO2,8,53,21
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","25-06-2025 22:00:00",24.892047,74.623527,NH3,4,6,5
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","25-06-2025 22:00:00",24.892047,74.623527,CO,4,92,67
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","25-06-2025 22:00:00",28.296139,74.961696,NH3,4,21,10
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","25-06-2025 22:00:00",28.296139,74.961696,CO,5,32,20
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","25-06-2025 22:00:00",31.620000,74.876512,SO2,NA,NA,NA
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","25-06-2025 22:00:00",30.233011,74.907758,SO2,2,23,11
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","25-06-2025 22:00:00",31.321907,75.578914,PM10,40,81,61
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","25-06-2025 22:00:00","30.736056 ",76.209694,PM10,21,105,51
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","25-06-2025 22:00:00","30.736056 ",76.209694,SO2,3,6,5
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","25-06-2025 22:00:00","30.736056 ",76.209694,CO,1,104,31
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","25-06-2025 22:00:00",26.786682,75.827928,NH3,3,4,3
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","25-06-2025 22:00:00",26.960669,75.771817,OZONE,2,37,19
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","25-06-2025 22:00:00",26.912329,70.909168,SO2,4,10,7
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","25-06-2025 22:00:00",25.344694,72.626208,PM10,58,131,101
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","25-06-2025 22:00:00",25.344694,72.626208,SO2,1,4,2
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","25-06-2025 22:00:00",26.843698,75.766894,PM10,34,93,61
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","25-06-2025 22:00:00",26.843698,75.766894,CO,20,48,30
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","25-06-2025 22:00:00",26.9164092,75.7994901,PM2.5,NA,NA,NA
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","25-06-2025 22:00:00",26.786682,75.827928,PM2.5,22,95,54
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","25-06-2025 22:00:00",30.649961,76.331442,PM2.5,26,205,72
India,Punjab,Patiala,"Model Town, Patiala - PPCB","25-06-2025 22:00:00",30.349388,76.366642,PM2.5,13,54,32
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","25-06-2025 22:00:00",26.470859,74.646594,NH3,5,31,20
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","25-06-2025 22:00:00",23.837789,73.714926,PM2.5,10,60,32
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","25-06-2025 22:00:00",23.837789,73.714926,NH3,3,5,4
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","25-06-2025 22:00:00",23.837789,73.714926,SO2,5,6,6
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","25-06-2025 22:00:00",29.610750,74.283608,PM2.5,10,95,45
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","25-06-2025 22:00:00",13.164544,80.26285,PM10,8,42,24
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","25-06-2025 22:00:00",13.164544,80.26285,NO2,NA,NA,NA
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","25-06-2025 22:00:00",13.164544,80.26285,CO,14,38,25
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","25-06-2025 22:00:00",12.9533,80.2357,NO2,4,15,8
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","25-06-2025 22:00:00",13.1036,80.2909,PM2.5,19,82,40
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","25-06-2025 22:00:00",13.1036,80.2909,PM10,38,95,73
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","25-06-2025 22:00:00",13.1036,80.2909,NO2,23,52,37
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","25-06-2025 22:00:00",13.1036,80.2909,CO,12,44,32
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","25-06-2025 22:00:00",10.942451,76.978996,PM10,22,35,29
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","25-06-2025 22:00:00",10.942451,76.978996,NO2,6,9,7
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","25-06-2025 22:00:00",11.6829898,79.7532099,PM10,22,43,30
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","25-06-2025 22:00:00",25.196024,75.855668,PM2.5,7,42,25
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","25-06-2025 22:00:00",25.196024,75.855668,PM10,17,76,41
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","25-06-2025 22:00:00",25.14389,75.821256,NH3,2,7,4
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","25-06-2025 22:00:00",27.213494,73.734444,SO2,3,6,4
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","25-06-2025 22:00:00",25.771061," 73.340227",PM10,46,178,114
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","25-06-2025 22:00:00",25.771061," 73.340227",CO,12,69,31
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","25-06-2025 22:00:00",24.041198,74.780702,PM10,9,40,18
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","25-06-2025 22:00:00",12.9099161,80.1076538,PM10,48,104,77
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","25-06-2025 22:00:00",12.9099161,80.1076538,SO2,15,16,15
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","25-06-2025 22:00:00",12.9099161,80.1076538,CO,20,64,54
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","25-06-2025 22:00:00",12.9099161,80.1076538,OZONE,6,67,31
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","25-06-2025 22:00:00",13.0664,"80.2112 ",NO2,17,42,26
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","25-06-2025 22:00:00",13.1278,80.2642,PM10,25,90,60
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","25-06-2025 22:00:00",13.1278,80.2642,CO,21,68,42
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","25-06-2025 22:00:00",13.1662,80.2584,SO2,15,18,17
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","25-06-2025 22:00:00",29.931624,73.864511,NO2,26,80,48
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","25-06-2025 22:00:00",26.159933,75.780517,NH3,8,17,11
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","25-06-2025 22:00:00",27.338530,88.614099,NH3,1,1,1
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","25-06-2025 22:00:00",11.06825,79.07033,NO2,10,10,10
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","25-06-2025 22:00:00",11.06825,79.07033,NH3,1,1,1
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","25-06-2025 22:00:00",26.215415,73.070156,CO,8,20,16
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","25-06-2025 22:00:00",26.253384,72.976571,PM2.5,18,53,39
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","25-06-2025 22:00:00",26.506177,77.025989,PM10,NA,NA,NA
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","25-06-2025 22:00:00",25.164090,75.858137,PM2.5,12,51,27
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","25-06-2025 22:00:00",11.7637683,79.7499835,OZONE,2,2,2
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","25-06-2025 22:00:00",13.4127,80.1081,NH3,1,3,2
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB","25-06-2025 22:00:00",12.746998,77.813811,NO2,NA,NA,NA
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB","25-06-2025 22:00:00",12.746998,77.813811,NH3,NA,NA,NA
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","25-06-2025 22:00:00",26.031443,76.359327,CO,40,54,43
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","25-06-2025 22:00:00",27.608912,75.153302,NH3,2,24,7
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","25-06-2025 22:00:00",27.608912,75.153302,SO2,1,8,4
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","25-06-2025 22:00:00",24.885261,72.857549,CO,2,13,5
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","25-06-2025 22:00:00",11.258242,77.552761,SO2,19,20,20
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","25-06-2025 22:00:00",9.36399,78.831977,PM10,12,45,27
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB","25-06-2025 22:00:00",12.952707,79.30394,NO2,1,4,2
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","25-06-2025 22:00:00",9.865935,78.022669,SO2,12,12,12
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","25-06-2025 22:00:00",9.865935,78.022669,OZONE,5,6,6
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","25-06-2025 22:00:00",10.798548,79.838212,CO,12,20,16
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","25-06-2025 22:00:00",10.798548,79.838212,OZONE,24,42,36
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","25-06-2025 22:00:00",11.0973603,77.3228673,PM10,9,47,28
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","25-06-2025 22:00:00",11.0973603,77.3228673,NO2,2,4,3
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","25-06-2025 22:00:00",11.0973603,77.3228673,SO2,3,4,4
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","25-06-2025 22:00:00",11.0973603,77.3228673,OZONE,3,3,3
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","25-06-2025 22:00:00",12.909494,79.131861,PM10,15,47,30
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","25-06-2025 22:00:00",12.909494,79.131861,NH3,1,4,2
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","25-06-2025 22:00:00",12.909494,79.131861,SO2,16,16,16
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","25-06-2025 22:00:00",12.909494,79.131861,CO,16,18,16
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","25-06-2025 22:00:00",9.559382,77.948828,PM10,25,44,30
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","25-06-2025 22:00:00",9.559382,77.948828,CO,16,20,18
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","25-06-2025 22:00:00",17.540891,78.358528,OZONE,63,75,71
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","25-06-2025 22:00:00",17.460103,78.334361,PM2.5,12,27,17
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","25-06-2025 22:00:00",17.460103,78.334361,NH3,2,14,5
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","25-06-2025 22:00:00",17.460103,78.334361,SO2,1,13,5
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","25-06-2025 22:00:00",17.460103,78.334361,OZONE,6,27,22
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","25-06-2025 22:00:00",17.470431,78.566959,NH3,5,6,5
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","25-06-2025 22:00:00",17.518400,78.278777,PM10,18,51,31
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","25-06-2025 22:00:00",17.518400,78.278777,NO2,2,78,7
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","25-06-2025 22:00:00",17.518400,78.278777,CO,5,14,9
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","25-06-2025 22:00:00",17.5316895,78.218939,PM2.5,14,35,23
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","25-06-2025 22:00:00",17.5316895,78.218939,NH3,1,2,2
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","25-06-2025 22:00:00",17.5316895,78.218939,SO2,1,19,9
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","25-06-2025 22:00:00",10.7654824,79.1389968,OZONE,4,23,14
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","25-06-2025 22:00:00","8.816428 ",78.099039,SO2,6,15,9
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","25-06-2025 22:00:00","8.816428 ",78.099039,CO,5,32,16
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB","25-06-2025 22:00:00",10.830158,78.691849,PM2.5,37,56,45
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","25-06-2025 22:00:00",8.728442,77.6962,NH3,1,5,1
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","25-06-2025 22:00:00",28.406963,77.849831,PM2.5,57,114,74
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","25-06-2025 22:00:00",28.406963,77.849831,PM10,62,112,83
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","25-06-2025 22:00:00",27.1594,78.3953,PM2.5,20,48,33
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","25-06-2025 22:00:00",28.646233,77.358075,PM2.5,65,237,121
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","25-06-2025 22:00:00",28.646233,77.358075,NH3,2,19,6
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","25-06-2025 22:00:00",28.646233,77.358075,SO2,1,4,2
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","25-06-2025 22:00:00",17.528544,78.286195,NH3,5,6,6
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","25-06-2025 22:00:00",17.528544,78.286195,SO2,11,16,14
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","25-06-2025 22:00:00",17.528544,78.286195,CO,12,18,15
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","25-06-2025 22:00:00",17.417094,78.457437,NH3,NA,NA,NA
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","25-06-2025 22:00:00",17.417094,78.457437,CO,23,34,31
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","25-06-2025 22:00:00",17.349694,78.451437,PM10,90,97,93
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","25-06-2025 22:00:00",23.8175497,91.2726974,NO2,3,6,4
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","25-06-2025 22:00:00",27.23711,78.01936,SO2,19,27,23
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","25-06-2025 22:00:00",27.106972,78.000111,OZONE,12,13,12
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","25-06-2025 22:00:00",27.19865833,78.00598056,CO,26,30,28
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","25-06-2025 22:00:00",27.19862,77.92066,NO2,34,37,35
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","25-06-2025 22:00:00",28.359581,79.414455,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","25-06-2025 22:00:00",28.38910936,79.42963708,PM10,43,89,64
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","25-06-2025 22:00:00",28.38910936,79.42963708,NO2,9,10,9
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","25-06-2025 22:00:00",17.585705,78.126199,PM2.5,53,113,61
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","25-06-2025 22:00:00",17.585705,78.126199,PM10,77,85,80
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","25-06-2025 22:00:00",17.585705,78.126199,NO2,10,14,12
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","25-06-2025 22:00:00",17.585705,78.126199,SO2,18,20,19
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","25-06-2025 22:00:00",17.544899,78.486949,PM10,79,99,87
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","25-06-2025 22:00:00",17.429398,78.569354,NO2,10,12,11
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","25-06-2025 22:00:00",17.528544,78.286195,PM10,58,71,66
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","25-06-2025 22:00:00",28.725645,77.749675,OZONE,7,53,31
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","25-06-2025 22:00:00",25.4547,78.6039,SO2,38,50,42
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","25-06-2025 22:00:00",26.428282,80.327067,PM2.5,44,136,73
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","25-06-2025 22:00:00",26.509954,80.249612,CO,22,34,26
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","25-06-2025 22:00:00",26.4703136,80.3229863,PM2.5,31,89,47
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","25-06-2025 22:00:00",26.90723,80.98579,PM10,24,46,37
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","25-06-2025 22:00:00",26.90723,80.98579,NH3,4,4,4
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","25-06-2025 22:00:00",26.8458805,80.9365541,NO2,40,52,44
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","25-06-2025 22:00:00",26.8458805,80.9365541,NH3,14,26,18
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","25-06-2025 22:00:00",26.8458805,80.9365541,OZONE,23,82,44
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","25-06-2025 22:00:00",28.999264,77.7590354,SO2,8,18,12
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","25-06-2025 22:00:00",28.840739,78.697531,NH3,4,12,7
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","25-06-2025 22:00:00",28.88528,78.73880,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","25-06-2025 22:00:00",28.88528,78.73880,CO,28,41,36
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","25-06-2025 22:00:00",28.856664,78.772638,SO2,14,57,44
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","25-06-2025 22:00:00",28.849399,78.742362,CO,18,26,20
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","25-06-2025 22:00:00",26.730136,83.433859,NH3,1,1,1
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","25-06-2025 22:00:00",26.730136,83.433859,CO,5,6,6
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","25-06-2025 22:00:00",28.47272,77.482000,PM10,90,136,109
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","25-06-2025 22:00:00",28.557054,77.453663,NO2,22,172,47
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","25-06-2025 22:00:00",28.757294,77.278792,PM10,72,169,117
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","25-06-2025 22:00:00",28.757294,77.278792,NO2,44,49,47
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","25-06-2025 22:00:00",28.685382,77.453839,PM10,60,158,100
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","25-06-2025 22:00:00",28.6603346,77.3572563,NO2,13,61,24
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","25-06-2025 22:00:00",28.6603346,77.3572563,SO2,NA,NA,NA
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","25-06-2025 22:00:00",28.5447608,77.3231257,NH3,8,8,8
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","25-06-2025 22:00:00",28.6245479,77.3577104,PM2.5,50,110,81
